Sales_of_manufactured_products__Goods,Operating_Profit,Cashflow__Turnover_,Working_Capital__Turnover_days,Working_Capital_Needs__Turnover_,Export_,Added_Value_per_Employee_thousands,Capital_Employed__Fixed_Assets,Stock_Turnover_days,Collection_Period_days,NET_FINANC_PROFIT_LOSS_V__VI,Tang_and_Intang_Assets_Turnover,Profitloss_before_tax,Current_Assets_Turnover,NET_EXTR_PROFIT_LOSS_VIIVIII,Total_Assets_Turnover,Turnover_per_Employee_thousands,Interest__Turnover_,Production_Investment_Ratio_,PROFIT_LOSS_FOR_THE_PERIOD,Operating_Profit_Margin_,Current_ratio,Debt_Period_days,Profit_Margin_,Financial_Debt__Equity_,Liquidity_Ratio,Financial_Debt__Cashflow,Net_accounts_receivable,Net_turnover_related_to_exports,Activite_secteur,Added_value,annee_secteur,Annual_stock_valuation,APE_niv_1,assessment_id,Average_number_of_employees,Average_remuneration_per_year,Bank,CA_exportation_secteur,CA_hors_taxe_secteur,CapaciteAutofinancement_secteur,caractereEmployeurUniteLegale,Cash_flow,categorieJuridiqueUniteLegale,CH4_secteur,classe,CO2_secteur,CO2e_secteur,codeCommuneEtablissement,codePostalEtablissement,Collection_period_days,Complete_accounts,Corporate_group__by_level,Cost_of_employees__Turnover_,Country,Credit_period_days,Current_ratio_x,Current_stock_valuation,Depreciation,description_ape_secteur,Dividend_revenues_5,Duree_Activite,EBE_secteur,EBIT_margin_,EBITDA_margin_,economieSocialeSolidaireUniteLegale,eges_secteur,EllisphereBvD_ratios,European_ratios,Financial_assets__Sales,Financial_debts,Financial_revenues,FraisPersonnel_secteur,Gaz_fluores_secteur,Gearing_,HFC_secteur,Intercompany_payables__Gross_total,InvestCorporelsBrutsHorsApports_secteur,Investment_grants,Last_closing_date,Legal_category,Liabilities,Market_Scope,N2O_secteur,NbEntrp_secteur,Net_assets_turnover_x,Net_cash,Net_current_assets,Net_fixed_assets,Net_Profit_Margin_,Net_sales,Net_stock,NetTurnover,No_of_companies_in_corporate_group,No_of_recorded_shareholders,No_of_recorded_subsidiaries,No_of_secondary_establishments,Number_of_years_of_accounts,Op_Revenu_m_EUR,Operating_cash_flow,Operating_profit,Other_intangible_assets__Amount_at_start_of_period,PFC_secteur,Profit_loss_before_tax,Profit_loss_for_the_period,Profit_loss_for_the_year,Profit_margin_,Profit_per_employee,Provisions,Purch_of_goods_inclimpduties,Purchases_goods_raw_mater_and_oth,Purchases_of_goods,Purchases_of_raw_material,reporting_year,Reserves,ResultatCourantAvantImpots_secteur,ResultatNetComptable_secteur,Return_on_capital_employed_,Return_on_shareholders_funds_,Return_on_total_assets_,Salaries_and_benefits__Gross_total,Salaries_tps_plein_secteur,Sales_of_goods,Sales_of_manufactured_products__Services,secteur_secteur,SecteurDActivite_secteur,SF6_secteur,Share_capital,Shareholders_funds,Shareholders_funds_per_employee,Shareholders_liquidity_ratio_x,siret_count,Solvency_ratio_,stock_Data,Stock_turnover_x,Tangible_fixed_assets__Amount_at_start_of_period,Taxes,Total__Gross_total,Total_assets_per_employee,TOTAL_CHARGES_II__IV__VI__VIII__IX__X,TOTAL_LIABILITIES_AND_SHARE_CAPITAL,TOTAL_OPERATING_EXPENSES_4___II,TOTAL_OPERATING_REVENUES_2_I,TOTAL_PROV_FOR_LIAB_AND_CHIII,Total_provisions__Amount_at_end_of_period,Total_provisions__Amount_at_start_of_period,TOTAL_REVENUES_I__III__V__VII,total_scope_1,total_scope_2,total_scope_3,TOTAL_SHAREHOLDERS_FUNDS_I,TotalAsset,Transfers_of_charges,Turnover_per_employee,Type_of_business,VA_et_autres_prdts_charges_secteur,VAT,Wages_and_salaries,Working_capital,Working_capital_per_employee,Departement
0.0,14227410.4,9.186,45.946000000000005,43.046,2.621,71.73906540000002,1.253,0.0,58.85099999999999,244294.60000000003,2.469,13989685.800000003,0.4510000000000001,-37459.040000000045,0.20700000000000005,142.7411554,0.003,0.2230000000000014,16466683.200000001,13.613,1.421,109.02199999999999,13.913000000000002,0.0,1.421,0.0,83893642.6,11996849.200000001,Commerce - réparation d'automobiles et de motocycles ,130072928.8,2018.0,1099.0,G,4982.0,431.0,60.027883,1155.0,136925.5,1354598.0,51080.3,Oui,16704327.999999994,5710.0,58.86348204861046,TPE/PME,23.10623281342317,30.038249012818955,92012,92100.0,71.026,78.0,1169.0,5.242,Hors_FR,84.65199999999999,1.421,1093.0,1223992.0,COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,360712.19999999995,63.0,46165.4,11.425999999999998,11.585999999999999,Non,22.52920423422619,1000.0,1047.0,71078.80000000002,0.0,1669891.2,140297.9,6716.416664116027,0.0,6684.751032604727,110352.0,23510.1,0.0,23.0,13.0,158387020.39999998,National,156.73605323114603,680929.0,1.79,0.0,272522343.6,39520468.800000004,9.299,460467127.79999995,0.0,460467127.79999995,404.99999999999994,2.0,3.0,2.0,26.0,62.96200000000001,6816478.800000002,14227410.4,8461714.6,6.232591135881989,13989685.800000003,16466683.200000001,16466683.199999994,13.912999999999998,15.088977600000003,12624506.0,-144084.59999999995,153087916.8,-144084.59999999995,-794966.0,2018,59386228.99999999,44741.8,26701.4,24.917000000000005,24.91,16.151999999999997,6839980.800000001,2639937.0,3599.1999999999985,11036655.0,tertiaire,G,25.43304037541828,12885912.0,132077686.8,90.99790920000001,2.251800000000001,2.0,62.91699999999999,1075.0,5.981600000000001,6615704.0,33920452.8,108970192.2,263.00805120000007,534638677.40000004,360022659.4000001,647776350.4,700050962.0,12624506.0,13328616.0,15967542.0,770736517.8,2175.0,39.99999999999999,573.0,132077686.8,360022659.2,0.0,142.7411554,Contractor,215352.3,1992400.0,25872018.0,46018613.599999994,-65.93705800000001,82.0
0.0,2291447.400000005,8.1972,-4.963000000000006,14.720999999999998,0.0,110.20505220000001,0.9969999999999999,0.3890000000000001,24.576,-28470.199999999975,0.143,15444072.000000007,0.6598,13400.000000000058,0.13900000000000007,287.4042786,0.06620000000000001,16.621,16349650.599999998,7.0251999999999954,0.7580000000000001,138.23459999999997,5.2014000000000005,1.3012000000000015,0.7510000000000001,4.659000000000001,118700000.0,0.0,Transports et entreposage ,87807257.00000001,2019.0,1102.0,H,4116.0,1345.0,46.0782336,1184.0,45928.0,224468.99,17839.81,Oui,18712695.399999995,5599.0,157.47425742094458,GE,135.86779003626174,131.63325689897016,92050,92000.0,29.283,80.99999999999999,1200.0,5.596,FR,55.409,0.6590000000000001,1096.0,7099288.399999999,TRANSPORTS ET ENTREPOSAGE,0.0,64.0,21534.75,6.027000000000001,8.9918,Non,274.555534803012,1003.0000000000001,1050.0,0.0,2158711.3999999994,693063.0,66867.35,2819.954730488504,1.137,2819.954730488504,0.0,29819.48,0.0,23.0,10.0,151561415.8,National,1257.1041493821583,145696.0,0.595,0.0,173699999.99999997,90418851.60000001,5.770600000000002,158045712.39999998,1599.999999999999,158045712.39999998,3.885,2.0,1.0,32.0,25.0,12.730000000000027,14384503.2,2291447.400000005,100000.0,0.0,15444072.000000007,16349650.599999998,16349650.599999998,5.202000000000002,17.378152800000006,14210789.000000004,0.0,9700000.0,0.0,9700000.0,2019,-67100000.0,7586.68,6821.24,36.439,18.748200000000004,15.902000000000001,0.0,1216356.0,0.0,158045712.39999998,transport,H,0.0,13437755.600000001,115020674.8,98.4508408,0.5599999999999999,33.0,17.578000000000003,1078.0,26.33499999999999,61437557.400000006,30388472.8,36144805.4,323.82045600000004,1047100000.0,307165854.2000001,666200000.0,168215593.79999998,14210789.000000004,23415375.400000002,21570212.6,347744266.8000001,5484.670174015,1587.626869,22.0,115020674.8,307165254.2,0.0,287.4042786,Manufacturer,92009.48,0.0,0.0,-20399999.999999993,42.72677479999997,82.0
0.0,347999.999999999,1.4160000000000004,176.384,96.107,59.30099999999999,90.301094,1.314,43.4902,113.38200000000002,-425000.0,0.8829999999999999,-77000.00000000146,0.3230000000000002,-85409.9713999999,0.221,287.459854,0.29319999999999996,8.6388,4523999.999999999,1.322,2.018,285.526,-0.047000000000000056,5.6836000000000055,1.077,-0.2076,58863000.0,93416000.0,Industrie manufacturière ,49485000.0,2018.0,1099.0,C,4832.0,548.0,54.351077,1153.0,452004.6,1049937.6,75366.7,Oui,2284000.000000002,5710.0,270.0030055343447,GE,84.65350153628825,76.408604491054,78146,78400.0,136.388,78.0,1167.0,30.443,FR,52.508,1.346,1093.0,14123000.0,INDUSTRIE MANUFACTURIÈRE,0.0,28.200000000000003,60695.9,0.2029999999999995,8.48,Non,174.40608643953357,1000.0,1047.0,0.0,49176000.0,1368000.0,180352.0,5939.56112502345,8.7998,3711.498771456756,0.0,37861.3,0.0,23.0,20.0,124939999.99999999,International,1194.8551566100546,203008.0,2.004,1549000.0000000007,152946000.0,11600000.0,2.8060000000000005,157528000.0,13311221.313199999,157528000.0,408.0,1.0,2.0,1.0,26.0,718.1,2132000.0000000023,347999.999999999,0.0,1998.2504719354008,-77000.00000000146,4523999.999999999,4523999.999999999,-0.04799999999999991,-0.14051000000000055,34506000.0,0.0,0.0,0.0,0.0,2018,-6274000.0,62280.1,52959.8,2.182999999999999,-0.1939999999999996,-0.045999999999999285,0.0,2728508.0,0.0,157528000.0,indus_manu,C,217.56120437129536,6850000.000000001,5100000.000000002,72.27372199999998,0.06899999999999935,2.0,3.0970000000000013,1075.0,2.207,0.0,18253000.0,124940000.00000001,300.4507290000001,170248000.0,164647000.0,170300000.00000003,170648000.0,34506000.0,34505000.0,41307000.0,174772000.0,340.0,172.0,0.0,5100000.000000002,164647000.0,382999.99999999994,287.459854,Subcontractor,258777.3,0.0,0.0,77181999.99999999,69.4425532,68.0
0.0,825208.8000000011,15.791999999999998,50.7436,33.339,0.0,89.481415,0.718,0.0,71.61,163061.19999999966,0.7290000000000002,-3793875.4000000022,0.559,4737.400999999915,0.07,136.416962,0.24060000000000004,16.267199999999992,-831373.0000000013,6.868800000000002,0.343,184.5244,8.264999999999999,81.33600000000001,0.343,1.6381999999999999,48605338.0,0.0,"Activités spécialisées, scientifiques et techniques ",135206419.0,2017.0,1103.0,M,3136.0,1511.0,69.770332,1196.0,28985.6,180358.1,37809.8,Oui,32552446.999999996,5599.0,60.61578266733893,GE,23.735412321103087,31.377272791345344,75109,75009.0,86.068,82.0,1211.0,23.905800000000003,FR,58.616,0.35,1097.0,14253824.0,"ACTIVITÉS SPÉCIALISÉES, SCIENTIFIQUES ET TECHNIQUES",129144.00000000003,62.00000000000001,17778.2,2.884800000000001,-7.654999999999999,Non,9.64268509106439,1004.0,1051.0,0.0,17524520.200000003,2613416.2,69855.8,7424.263582060627,79.862,7392.834725271857,0.0,5912.8,0.0,23.0,10.0,36986564.6,National,156.98110551429153,461866.0,0.234,6355688.000000001,241641366.0,20110401.200000003,6.185799999999999,206126031.0,0.0,206126031.0,5.428000000000001,1.0,4.8,16.0,26.0,6088.0,-29480620.0,825208.8000000011,0.0,6.629341135881991,-3793875.4000000022,-831373.0000000013,-3952377.2000000016,8.4962,9.968035800000001,8842077.0,808.0000000000346,227148.99999999997,808.0000000000346,226341.0,2017,134452368.0,25426.0,25574.0,-10.014999999999999,-19.177,-5.91,0.0,863629.0,0.0,206126030.99999997,tertiaire,M,24.79951565288921,22702440.0,68302073.79999998,316.941122,1.2020000000000004,16.0,30.262,1079.0,48.103199999999994,0.0,53269967.00000001,0.0,215.99319160000005,397936460.0,58022523.6,254909085.0,223542724.0,8842077.0,0.0,0.0,327154461.0,7933.1836600000015,252.84920000000002,126.2946,68302073.79999998,58022523.6,-1.947836336668729e-11,136.416962,Manufacturer,90454.7,0.0,105422972.0,18184444.599999994,10.260162,65.0
16613934.000000004,8632811.200000003,4.136000000000001,13.136999999999997,20.597,0.0,52.35534899999999,1.087,4.394799999999999,5.68,946999.9999999998,0.448,11739261.600000001,0.8310000000000001,-6033.999999999955,0.287,280.627121,0.008,13.234,8624470.199999996,6.640999999999997,1.1700000000000002,69.68299999999999,4.442,0.6169999999999957,1.4982000000000002,0.045999999999999784,75372000.0,3082409.2,Commerce - réparation d'automobiles et de motocycles ,107543658.2,2014.0,1099.0,G,153.0,1834.6000000000001,29.909059,1154.0,144223.3,1392201.1,40297.7,Oui,14195801.200000001,5710.0,58.2505784923061,GE,23.014015270137733,31.47816680328186,92024,92110.0,6.873000000000001,78.0,1168.0,10.656999999999998,FR,48.682,1.5639999999999998,1093.0,1876749.2,COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,200313.80000000002,58.99999999999999,37823.8,4.394999999999999,6.093000000000001,Non,24.04306092613152,1000.0,1047.0,55382.39999999999,7655000.000000001,1272000.0,130572.6,8246.296693644954,0.7861999999999999,8210.637992432865,0.0,17550.5,0.0,23.0,13.0,181530898.6,National,159.60426100686493,802304.0,3.198,4774026.800000004,123290963.20000002,52257680.400000006,2.7660000000000005,216333982.99999997,342723.0,216333982.99999997,1.206,2.0,0.0,18.8,8.0,9.130000000000026,13690398.800000003,8632811.200000003,10191082.399999999,3.18534113588199,11739261.600000001,8624470.199999996,8624470.200000003,4.441999999999999,12.468097000000002,11803000.0,234017.99999999983,9583726.8,234017.99999999983,9349708.8,2014,26969436.800000012,36318.0,26346.3,14.236000000000006,14.209999999999997,8.776,5939923.600000001,2648612.0,4911053.8,209798999.99999997,tertiaire,G,32.4733600762067,15046000.0,54282805.8,31.97517260000001,6.147,18.799999999999997,45.46159999999999,1075.0,18.889,8917447.2,35874853.800000004,73484535.40000002,113.28409260000001,216090397.79999995,180313497.59999996,211974182.4,220606993.6,11803000.0,37787000.0,36338000.0,224714869.0,1249.376,45.36200000000001,810.144,54282805.8,180313496.6,-1.947836336668729e-11,280.627121,Wholesaler,203930.2,2144940.8000000003,63498562.99999999,146052999.99999997,17.937784399999995,82.0
29719271.199999996,5802151.0000000065,9.031999999999998,83.21300000000001,51.607,61.69500000000001,106.132405,1.305,51.377,51.041,108999.99999999993,0.5180000000000001,5625641.6,0.8349999999999999,597000.0000000001,0.3160000000000001,259.151705,0.02,9.274,1486488.2000000018,13.021000000000003,2.112,83.52199999999999,5.603600000000003,0.0,1.57,0.0,97698000.0,37860964.6,Industrie manufacturière ,236462999.99999997,2018.0,1101.0,C,5233.0,2228.0,45.787253,1159.0,452004.6,1049937.6,75366.7,Oui,52152000.0,5710.0,270.0030055343447,GE,84.65350153628825,76.408604491054,27428,27110.0,61.760000000000005,80.0,1173.0,25.927,FR,30.567000000000004,1.916,1095.0,20787000.0,INDUSTRIE MANUFACTURIÈRE,0.0,63.0,60695.9,5.7172,20.064,Non,174.40608643953357,1002.0,1049.0,308000.0,0.0,279000.0,180352.0,5939.56112502345,3.455,3711.498771456756,0.0,37861.3,5532.800000000001,23.0,13.0,133959000.0,International,1194.8551566100546,203008.0,2.011,1043999.9999999988,283014000.0,144053000.0,3.7562,577390000.0,5285404.199999999,577390000.0,125.0,1.0,3.0,7.0,26.0,0.4999999999999693,11893711.600000005,5802151.0000000065,1980503.6,1998.2504719354008,5625641.6,1486488.2000000018,1486488.2000000018,5.607600000000001,5.526061200000005,4431000.0,38214000.0,171260000.0,38214000.0,133045999.99999999,2018,107264000.0,62280.1,52959.8,40.66299999999999,42.024,9.3036,6424227.4,2728508.0,46684999.99999999,30102000.000000004,indus_manu,C,217.56120437129536,66849000.0,273042000.0,124.539048,19.476,8.0,61.623,1077.0,7.952000000000001,347561000.0,66900000.0,163694000.0,198.868043,608350000.0,443078000.0,567735000.0,684234000.0,4431000.0,32980000.0,33122000.0,688808000.0,9171.0,1227.0,477.00000000000006,273042000.0,443078000.0,49000.00000000001,259.151705,Subcontractor,258777.3,4862000.0,102013999.99999999,133463000.00000001,54.732494999999986,21.0
132893231.0,24798914.0,2.2030000000000007,28.618999999999986,30.613000000000003,13.243799999999998,110.096813,1.198,43.02500000000001,56.312,-1704539.0,0.7220000000000001,23094374.999999996,0.6530000000000001,-60759.58219999988,0.28,546.736516,0.207,9.502000000000002,16371202.000000002,3.8699999999999997,1.345,88.57799999999999,2.817,12.874999999999996,0.8460000000000001,0.7700000000000001,150240991.0,33874945.6,Industrie manufacturière ,165035124.0,2018.0,1101.0,C,3881.0,1499.0,57.483919,1152.0,452004.6,1049937.6,75366.7,Oui,18063318.0,5710.0,270.0030055343447,GE,84.65350153628825,76.408604491054,78423,78180.0,66.91100000000002,80.0,1167.0,15.089,FR,34.742,1.325,1095.0,7731792.0,INDUSTRIE MANUFACTURIÈRE,0.0,34.0,60695.9,2.990000000000001,3.9220000000000006,Non,174.40608643953357,1002.0,1049.0,1763.000000000005,13923510.0,0.0,180352.0,5939.56112502345,11.773,3711.498771456756,163408.80000000002,37861.3,0.0,23.0,20.0,201652761.0,International,1194.8551566100546,203008.0,6.348,1983077.9999999988,252538916.0,66992456.0,1.9969999999999994,819558038.0,13311221.313199999,819558038.0,283.0,2.0,1.0,3.0,26.0,0.4999999999999693,31724565.999999996,24798914.0,3542752.0,1998.2504719354008,23094374.999999996,16371202.000000002,16371202.000000002,2.8170000000000006,15.406520999999994,10114663.0,5367222.2,489106821.0,5367222.2,81069978.60000001,2018,23654415.0,62280.1,52959.8,19.210000000000004,19.52799999999999,7.217999999999999,21496142.0,2728508.0,0.0,69165570.0,indus_manu,C,217.56120437129536,41850000.0,108142321.00000003,78.89058299999999,5.162,4.0,33.79900000000001,1077.0,8.755,211658874.99999997,37785006.0,200036018.0,213.444449,821572473.0,319953230.0,804510938.0,829309851.0,10114663.0,0.0,0.0,837943675.0,5463.382,1886.26,203.79000000000005,108142321.00000003,319953230.0,0.0,546.736516,Subcontractor,258777.3,2680516.0,86168395.0,65152671.00000001,110.63236,68.0
44432922.99999999,18741703.6,9.668,-26.64699999999999,60.431,0.0,61.740272,0.9459999999999998,2.801,126.836,5240.800000000614,0.8280000000000001,21891079.200000003,0.492,-182832.4612000001,0.146,207.91199999999998,0.0682,24.056,17062822.199999996,-0.5680000000000004,0.9080000000000001,356.872,9.01,52.84000000000002,0.897,3.3899999999999997,83846497.6,0.0,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné ",158241128.2,2018.0,1101.2,D,4461.0,1205.8,40.456272,1185.0,35099.5,116509.3,20845.5,Oui,26195262.599999987,5599.0,1129.9456876398278,GE,44.97976071303427,43.38381052347572,92026,92400.0,150.911,80.19999999999999,1205.2,28.124,FR,101.643,0.9290000000000002,1095.2,20911869.2,"PRODUCTION ET DISTRIBUTION D'ÉLECTRICITÉ, DE GAZ, DE VAPEUR ET D'AIR CONDITIONNÉ",596270.2,63.0,18484.6,-2.021,0.08500000000000059,Non,86.66157273207993,1002.1999999999999,1049.2,16654.199999999968,28483243.2,3740752.6000000006,15797.7,194.45935488412616,28.145999999999997,4.698372261810366,0.0,19354.4,0.0,23.0,10.0,246648826.19999996,National,271.5451470345955,26957.0,0.998,14906000.000000002,265927927.6,152777337.6,3.8684000000000003,457628595.4,17068.999999999996,457628595.4,2.249,1.0,10.4,20.6,26.0,1224.596,-13015000.0,18741703.6,7961964.4,0.0,21891079.200000003,17062822.199999996,17062822.199999996,9.011,18.736545000000003,24299222.400000002,0.0,28119000.0,0.0,28119000.0,2018,62120448.39999999,4318.7,4322.2,10.206000000000001,11.319999999999999,4.949000000000001,0.0,179095.0,8321000.0,155534009.60000002,energie,D,189.7609826223158,18560718.599999998,165153408.0,165.50336300000004,1.791,26.2,35.30599999999999,1077.1999999999998,23.1284,78045815.0,32127691.4,178515036.39999998,378.565,581101615.0000001,558248483.2,517473659.59999996,523924163.8000001,24299222.400000002,10562657.000000002,9616152.399999999,556355647.8,5976.629999999999,376.342,282.8,165153408.0,558248483.2,2282.4,207.91199999999998,Producer,33472.1,0.0,48116625.4,30860314.600000013,29.615818000000004,82.0
0.0,-10000000.0,11.382400000000002,67.5526,58.981,10.194,136.767317,2.104,0.0,48.21800000000001,680089.4000000007,0.712,17763705.4,0.03800000000000001,1999.999999999939,0.019999999999999987,365.89698,0.0,9.09,4610885.6,-1.4560000000000004,1.5122,191.17720000000003,10.1828,13.759599999999999,1.4102000000000001,0.31660000000000005,33000000.0,21000000.0,Construction ,77000000.00000001,2018.0,1101.0,F,4375.0,563.0,45.3244654,1164.4,7307.5,305431.6,18204.5,Oui,16455195.799999999,5599.0,6.940675048870977,GE,3.56724937545889,3.987488254492085,78297,78280.0,58.47,80.0,1179.3999999999999,35.922,FR,60.242,1.218,1095.0,8000000.0,CONSTRUCTION,0.0,36.0,19401.4,-4.83,-0.9660000000000004,Non,8.043517613928055,1002.0,1049.0,0.0,5835044.0,2375337.1999999997,77734.4,68.54110494388503,30.466000000000005,68.54110494388503,0.0,10059.8,0.0,23.0,10.0,139705707.20000002,International,344.75709904043924,472390.0,0.10600000000000001,6652455.000000001,184356480.2,177540764.4,5.3472,206000000.0,0.0,206000000.0,1.0,3.0,4.000000000000001,4.0,26.0,1207.282,-3000000.0000000033,-10000000.0,7768627.2,0.0,17763705.4,4610885.6,4610885.6,10.182800000000002,16.949754800000008,11000000.0,0.0,0.0,0.0,0.0,2018,66046112.99999999,16451.7,13845.9,16.244000000000003,43.671,8.465000000000003,0.0,1355479.0,0.0,206000000.0,construction,F,0.0,17027892.8,152597950.79999998,142.57307339999997,0.5770000000000007,5.0,19.088,1077.0,41.77439999999999,29000000.0,64000000.0,70549205.0,389.17952600000007,217000000.0,224348042.60000002,217000000.0,207000000.0,11000000.0,58000000.0,60000000.0,533000000.0,1847.0000000000002,98.00000000000001,1469.0,152597950.79999998,224348042.4,0.0,365.89698,Retailer,100998.5,0.0,74000000.0,80711569.99999997,-1.7761979999999942,68.0
0.0,43139635.0,2.716,26.068999999999992,23.987,0.0,62.555538,1.302,14.878,35.492,-969802.5999999997,1.175,6728146.600000006,0.6880000000000001,1364.4330000000614,0.3459999999999999,369.174288,0.039,10.708000000000002,12405643.400000002,2.3629999999999995,1.405,75.218,2.4190000000000005,20.709999999999997,1.234,1.2489999999999997,74924020.8,0.0,Commerce - réparation d'automobiles et de motocycles ,97755052.6,2019.0,1102.0,G,4097.0,666.0,35.852056,1209.0,135961.42,1385450.84,50028.57,Oui,71229123.0,5699.0,58.25162384408991,GE,22.898621326340315,28.996148898983986,92002,92160.0,42.22600000000001,80.99999999999999,1226.0,13.388,FR,35.606,1.34,1096.0,19603681.0,COMMERCE ; RÉPARATION D'AUTOMOBILES ET DE MOTOCYCLES,72000.0,64.0,49368.44,1.6400000000000003,2.385,Non,20.96671396501395,1003.0000000000001,1050.0,50325.999999999985,89025391.0,1366473.8,142820.59,5882.940516585785,20.392,5852.891225270645,0.0,25099.48,72197.0,19.0,11.0,547737293.0000001,National,156.3354322137979,674919.0,4.966,14586234.000000002,180288339.8,363240407.0,1.994,422239486.59999996,78678.571,422239486.59999996,47.0,1.8,6.2,19.629200000000004,25.0,36.18400000000002,61961255.99999999,43139635.0,43086939.0,4.8,6728146.600000006,12405643.400000002,12405643.400000002,2.418999999999999,8.931643,9432338.0,21425396.800000004,107418169.2,21425396.800000004,31939170.000000004,2019,85081229.99999999,37425.29,23263.43,12.211000000000002,13.668,6.267999999999999,2834333.4,2681605.0,236687.99999999997,90197854.0,tertiaire,G,25.24929131514041,6567380.0,143197681.19999996,65.345941,6.206000000000002,21.799999999999997,44.928999999999995,1078.0,33.319,308483236.0,25640343.8,100846093.0,142.485807,426903383.2,1011791721.0,430112034.6,431151620.4,9432338.0,53162907.0,50433629.0,439309027.6,5064.36,4260.0,0.0,143197681.19999996,1011791721.0,244.00000000000475,369.174288,Contractor,220988.2,0.0,43540814.6,9575963.4,17.776337,82.0
0.0,825208.8000000011,9.089799999999997,-2.500999999999998,72.726,0.0,96.0570214,1.052,5.053999999999999,42.409,-229722.6000000002,0.04900000000000009,-1397553.8,0.588,2979.024999999938,0.045,499.656448,0.3664,16.267199999999992,-831373.0000000013,6.868800000000002,0.7472,184.5244,12.313999999999998,40.43140000000001,0.6024,1.6381999999999999,61199214.0,0.0,Activités immobilières ,42376163.400000006,2018.0,1103.0,L,4800.0,1158.0,37.44293800000001,1208.0,1316.8,85161.5,23189.5,Oui,11930355.200000005,5599.0,58.86348204861046,GE,23.10623281342317,30.038249012818955,75113,75013.0,38.606,82.0,1225.0,11.973,FR,85.956,1.539,1097.0,5903161.6,ACTIVITÉS IMMOBILIÈRES,41720.0,63.0,24011.0,2.884800000000001,8.450199999999999,Non,4.129469340349875,1004.0,1051.0,57999.99999999999,17514000.8,1060120.0,13766.4,6716.416664116027,39.782,6684.751032604727,0.0,40286.2,0.0,23.0,10.0,76493011.0,National,156.73605323114603,213534.0,0.23000000000000004,2565824.599999998,151416853.4,50154289.4,9.972999999999999,578602167.0,8100.966,578602167.0,23.0,2.0,8.0,10.0,26.0,1408.938,-712243.9999999978,825208.8000000011,3971292.0000000005,6.232591135881989,-1397553.8,-831373.0000000013,-4203805.8,13.09,11.472058800000013,4026038.1999999993,0.0,307921.00000000006,0.0,307920.99999999994,2018,35627773.6,9248.8,14369.8,5.74,3.8750000000000013,1.3129999999999995,0.0,218697.0,0.0,92735600.0,tertiaire,L,25.43304037541828,33784400.0,73398710.2,95.6156266,2.9959999999999996,10.0,32.672,1079.0,71.423,18890085.400000002,35128018.0,59565909.8,167.536085,619959322.0,248148053.6,525101517.0,668269993.0,4026038.1999999993,90686000.0,7572511.8,681299528.0,20449.073,290.4352,126.2946,73398710.2,248148053.6,0.0,499.656448,Manufacturer,43776.9,0.0,43358923.0,23483523.79999999,-57.82281500000001,65.0
0.0,14111051.000000002,10.069000000000003,2.703999999999995,46.018,3.013,128.55597,1.014,0.152,114.673,178164.9999999998,1.9290000000000003,4288423.4,1.009,41479.000000000015,0.494,252.97168400000004,0.259,8.115,4708415.200000001,12.185,1.031,176.438,3.3305999999999987,0.6360000000000033,1.03,0.02099999999999991,38195473.0,3094813.0,"Activités spécialisées, scientifiques et techniques ",52193724.0,2018.0,1100.0,M,4687.0,406.0,63.730625,1169.0,28418.6,183441.4,36954.7,Oui,10341594.999999996,5699.0,58.86348204861046,TPE/PME,23.10623281342317,30.038249012818955,92040,92130.0,135.739,79.0,1184.0,36.789,FR,46.123,1.014,1094.0,1727716.0,"ACTIVITÉS SPÉCIALISÉES, SCIENTIFIQUES ET TECHNIQUES",0.0,38.0,20103.0,13.054999999999996,14.653999999999998,Non,9.069256844854069,1001.0,1048.0,76501.0,224841.0,229758.8,70989.5,6716.416664116027,0.175,6684.751032604727,119819.99999999999,7482.4,0.0,23.0,11.0,50337202.0,National,156.73605323114603,489116.0,2.889,4959924.000000001,51692779.0,34965799.0,12.680000000000001,102706504.00000001,43457.00000000001,102706504.00000001,25.0,3.0,4.0,5.0,26.0,199.85999999999999,12514927.0,14111051.000000002,0.0,6.232591135881989,4288423.4,4708415.200000001,4708415.200000001,3.3308000000000013,45.512196999999986,197840.0,1659830.9999999998,1849243.0,1659830.9999999998,189412.0000000001,2018,16485807.999999993,27355.5,28370.5,52.742,52.031000000000006,21.192,4127193.0000000005,851225.0,0.0,102706504.0,tertiaire,M,25.43304037541828,5805450.0,35314873.00000001,87.469736,4.915399999999997,6.0,40.50299999999999,1076.0,30.112999999999996,0.0,22289460.0,51676704.0,214.752674,100052104.0,87189586.0,93971998.0,108083049.0,197840.0,0.0,0.0,113075718.00000001,533.0,96.0,110.0,35314873.00000001,87189586.0,10408.399999999994,252.97168400000004,Manufacturer,94113.1,1749229.0,25874634.0,771682.9999999953,62.21782000000002,82.0
